"file path","file size","chunk size","chunks",mime
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/003/003774.txt",20033,4096,5,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/655/655876.xml",208365,4096,51,"text/xml"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/655/655022.unk",20160,4096,5,"None"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/655/655313.pdf",164607,4096,41,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/467/467276.txt",819,4096,1,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/807/807874.gif",77727,4096,19,"image/gif"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/209/209450.jpg",47813,4096,12,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/699/699100.ppt",695296,4096,170,"application/vnd.ms-powerpoint"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/652/652422.pdf",598041,4096,147,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/236/236837.xls",15872,4096,4,"application/vnd.ms-excel"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/236/236424.pdf",59919,4096,15,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/838/838629.txt",614,4096,1,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/838/838062.xls",138752,4096,34,"application/vnd.ms-excel"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/004/004157.pdf",206783,4096,51,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/004/004387.pdf",151860,4096,38,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/494/494033.pdf",13536,4096,4,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/469/469487.pps",424448,4096,104,"application/vnd.ms-powerpoint"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/469/469113.doc",88064,4096,22,"application/msword"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/831/831863.html",21438,4096,6,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/200/200110.ppt",6140928,4096,1500,"application/vnd.ms-powerpoint"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/032/032132.txt",33392,4096,9,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/456/456445.html",2597,4096,1,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/664/664985.jpg",1009151,4096,247,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/690/690293.pdf",364935,4096,90,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/690/690655.html",718257,4096,176,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/238/238760.html",78207,4096,20,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/697/697003.html",48322,4096,12,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/663/663338.ppt",833024,4096,204,"application/vnd.ms-powerpoint"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/663/663531.ppt",1370112,4096,335,"application/vnd.ms-powerpoint"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/663/663738.pdf",17231,4096,5,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/451/451266.pdf",662109,4096,162,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/451/451344.html",81931,4096,21,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/809/809766.jpg",1093074,4096,267,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/095/095835.pdf",826625,4096,202,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/405/405370.html",282130,4096,69,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/637/637932.xls",96256,4096,24,"application/vnd.ms-excel"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/637/637880.xls",22016,4096,6,"application/vnd.ms-excel"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/637/637669.html",50714,4096,13,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/637/637310.doc",46592,4096,12,"application/msword"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/637/637787.xls",9023488,4096,2203,"application/vnd.ms-excel"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/061/061561.jpg",44096,4096,11,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/298/298356.pdf",123013,4096,31,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/862/862426.jpg",1164292,4096,285,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/862/862692.pdf",209087,4096,52,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/608/608210.swf",115833,4096,29,"application/x-shockwave-flash"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/066/066290.txt",14224,4096,4,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/092/092145.pdf",102030,4096,25,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/865/865216.jpg",3070,4096,1,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/434/434841.pdf",17960356,4096,4385,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/050/050739.pdf",531129,4096,130,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/050/050294.xls",20480,4096,5,"application/vnd.ms-excel"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/262/262438.html",46684,4096,12,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/898/898084.jpg",102009,4096,25,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/291/291392.html",297787,4096,73,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/291/291276.jpg",419766,4096,103,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/265/265157.html",8483,4096,3,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/265/265130.pdf",153361,4096,38,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/057/057730.html",6343,4096,2,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/057/057545.txt",28480,4096,7,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/433/433948.pdf",556113,4096,136,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/601/601492.xml",17383,4096,5,"text/xml"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/239/239668.pdf",51388,4096,13,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/450/450003.html",13999,4096,4,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/662/662501.xls",82432,4096,21,"application/vnd.ms-excel"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/206/206498.doc",16896,4096,5,"application/msword"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/808/808726.ppt",1096704,4096,268,"application/vnd.ms-powerpoint"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/808/808494.dbase3",1698,4096,1,"None"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/808/808956.xml",22435,4096,6,"text/xml"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/808/808745.html",6991,4096,2,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/696/696702.tmp",58,4096,1,"None"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/696/696013.xls",29184,4096,8,"application/vnd.ms-excel"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/830/830543.ppt",299520,4096,74,"application/vnd.ms-powerpoint"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/691/691617.pdf",1684879,4096,412,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/201/201828.xml",14742,4096,4,"text/xml"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/665/665685.jpg",1084197,4096,265,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/457/457928.pdf",63067,4096,16,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/698/698912.doc",1348608,4096,330,"application/msword"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/208/208863.html",1793,4096,1,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/495/495990.html",59254,4096,15,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/495/495155.doc",398848,4096,98,"application/msword"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/461/461122.html",40173,4096,10,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/237/237372.ps",462966,4096,114,"application/postscript"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/237/237253.html",7813,4096,2,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/459/459449.html",145481,4096,36,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/459/459314.html",6448,4096,2,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/801/801619.pdf",2145559,4096,524,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/801/801729.txt",197447,4096,49,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/230/230900.pdf",386304,4096,95,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/230/230731.pdf",35659,4096,9,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/466/466681.ppt",7172608,4096,1752,"application/vnd.ms-powerpoint"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/264/264762.pdf",999505,4096,245,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/432/432910.html",25031,4096,7,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/432/432144.html",26117,4096,7,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/432/432973.unk",73144,4096,18,"None"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/290/290302.ps",1564435,4096,382,"application/postscript"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/069/069788.xml",221299,4096,55,"text/xml"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/297/297953.html",9321,4096,3,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/297/297291.txt",9180,4096,3,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/899/899200.jpg",44987,4096,11,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/435/435335.pdf",96903,4096,24,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/435/435465.pdf",1189,4096,1,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/435/435313.ps",702662,4096,172,"application/postscript"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/607/607261.html",43990,4096,11,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/607/607528.csv",6925,4096,2,"text/csv"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/051/051767.txt",22964,4096,6,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/852/852036.pdf",86802,4096,22,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/852/852539.pdf",113931,4096,28,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/255/255923.gif",5494,4096,2,"image/gif"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/067/067773.pdf",29080,4096,8,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/403/403852.html",30443,4096,8,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/631/631982.csv",14565,4096,4,"text/csv"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/631/631042.xml",8008,4096,2,"text/xml"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/636/636257.html",28683,4096,8,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/060/060887.txt",10250,4096,3,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/060/060768.ps",97103,4096,24,"application/postscript"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/252/252017.doc",54272,4096,14,"application/msword"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/252/252572.doc",1233408,4096,302,"application/msword"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/609/609091.doc",26112,4096,7,"application/msword"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/609/609738.xml",36461,4096,9,"text/xml"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/897/897384.doc",52736,4096,13,"application/msword"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/897/897761.jpg",3802758,4096,929,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/897/897050.doc",49664,4096,13,"application/msword"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/549/549375.gif",29128,4096,8,"image/gif"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/582/582771.xml",24209,4096,6,"text/xml"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/582/582341.html",13631,4096,4,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/112/112848.pdf",215175,4096,53,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/112/112566.unk",48735,4096,12,"None"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/320/320509.doc",50176,4096,13,"application/msword"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/744/744710.pdf",49750,4096,13,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/576/576891.xml",12772,4096,4,"text/xml"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/576/576362.pdf",79619,4096,20,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/788/788244.log",111563,4096,28,"None"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/788/788603.html",113284,4096,28,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/788/788435.gif",6079,4096,2,"image/gif"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/571/571576.html",43508,4096,11,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/571/571762.ppt",195584,4096,48,"application/vnd.ms-powerpoint"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/571/571315.doc",25088,4096,7,"application/msword"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/743/743829.jpg",72472,4096,18,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/327/327584.ppt",113152,4096,28,"application/vnd.ms-powerpoint"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/327/327809.pdf",20651,4096,6,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/115/115389.jpg",71167,4096,18,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/929/929201.jpg",376436,4096,92,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/123/123779.pdf",139743,4096,35,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/547/547176.pdf",51756,4096,13,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/775/775410.jpg",112072,4096,28,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/329/329080.txt",2219,4096,1,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/540/540804.pdf",97934,4096,24,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/540/540133.xls",71680,4096,18,"application/vnd.ms-excel"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/124/124256.xls",18432,4096,5,"application/vnd.ms-excel"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/124/124406.html",13595,4096,4,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/918/918581.html",88453,4096,22,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/316/316866.pdf",16834,4096,5,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/184/184638.html",12086,4096,3,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/514/514025.pdf",293267,4096,72,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/514/514378.html",534481,4096,131,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/726/726912.png",81155,4096,20,"image/png"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/726/726742.html",4730,4096,2,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/342/342587.html",2476,4096,1,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/170/170540.gif",37506,4096,10,"image/gif"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/389/389011.ppt",1729536,4096,423,"application/vnd.ms-powerpoint"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/389/389815.html",5510,4096,2,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/389/389146.jpg",46823,4096,12,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/389/389147.gif",55698,4096,14,"image/gif"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/389/389717.pdf",813625,4096,199,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/973/973728.pdf",135475,4096,34,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/719/719273.txt",129154,4096,32,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/177/177770.ppt",10041856,4096,2452,"application/vnd.ms-powerpoint"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/345/345588.txt",3884,4096,1,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/345/345908.pdf",91624,4096,23,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/345/345424.jpg",15956,4096,4,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/721/721523.doc",56320,4096,14,"application/msword"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/974/974240.xls",68608,4096,17,"application/vnd.ms-excel"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/974/974548.pdf",48921,4096,12,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/148/148876.jpg",50766,4096,13,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/980/980012.html",6845,4096,2,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/525/525883.doc",7501824,4096,1832,"application/msword"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/141/141890.xml",9507,4096,3,"text/xml"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/373/373355.txt",66138,4096,17,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/989/989699.ps",484158,4096,119,"application/postscript"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/989/989595.pdf",20286,4096,5,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/387/387658.doc",98816,4096,25,"application/msword"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/942/942958.csv",9495,4096,3,"text/csv"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/728/728287.doc",47616,4096,12,"application/msword"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/380/380317.html",24418,4096,6,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/146/146404.html",52492,4096,13,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/146/146109.xls",31744,4096,8,"application/vnd.ms-excel"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/522/522930.html",30406,4096,8,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/522/522560.doc",96768,4096,24,"application/msword"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/710/710097.pdf",42019,4096,11,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/710/710570.doc",3317248,4096,810,"application/msword"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/710/710211.gz",131517,4096,33,"None"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/945/945612.jpg",844023,4096,207,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/926/926405.jpg",1342061,4096,328,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/328/328974.pdf",113664,4096,28,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/328/328718.txt",621,4096,1,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/328/328128.doc",25600,4096,7,"application/msword"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/328/328783.xls",94720,4096,24,"application/vnd.ms-excel"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/773/773282.jpg",29830,4096,8,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/773/773506.pdf",443676,4096,109,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/317/317646.pdf",90444,4096,23,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/919/919381.xls",27136,4096,7,"application/vnd.ms-excel"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/919/919923.ps",1215629,4096,297,"application/postscript"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/919/919082.doc",327168,4096,80,"application/msword"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/780/780156.pdf",243906,4096,60,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/122/122925.html",114101,4096,28,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/122/122082.html",7402,4096,2,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/122/122199.pdf",118890,4096,30,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/310/310941.txt",5908,4096,2,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/310/310327.xml",6626,4096,2,"text/xml"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/774/774221.pdf",368289,4096,90,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/774/774022.html",45431,4096,12,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/546/546009.pdf",16844,4096,5,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/546/546634.doc",793088,4096,194,"application/msword"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/546/546120.gif",11157,4096,3,"image/gif"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/789/789460.pdf",110116,4096,27,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/789/789428.xml",83234,4096,21,"text/xml"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/789/789265.ppt",5257728,4096,1284,"application/vnd.ms-powerpoint"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/789/789332.jpg",915365,4096,224,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/319/319535.html",4650,4096,2,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/584/584303.html",4562,4096,2,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/928/928928.xls",28160,4096,7,"application/vnd.ms-excel"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/326/326922.pdf",1400192,4096,342,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/548/548333.kmz",107982,4096,27,"None"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/910/910566.jpg",141742,4096,35,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/321/321640.pdf",610225,4096,149,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/113/113559.html",7335,4096,2,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/577/577954.html",16120,4096,4,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/583/583335.gz",127042,4096,32,"None"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/583/583534.html",33631,4096,9,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/375/375670.pdf",16854,4096,5,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/523/523165.pdf",51922,4096,13,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/381/381071.html",11135,4096,3,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/386/386868.html",43847,4096,11,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/524/524779.ppt",1825280,4096,446,"application/vnd.ms-powerpoint"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/716/716381.jpg",192915,4096,48,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/140/140201.xls",26112,4096,7,"application/vnd.ms-excel"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/140/140622.pdf",1006943,4096,246,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/943/943291.html",20356,4096,5,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/943/943665.pdf",55852,4096,14,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/182/182232.log",16678,4096,5,"None"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/344/344185.txt",47938,4096,12,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/344/344378.txt",88586,4096,22,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/176/176165.html",25122,4096,7,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/176/176977.html",213436,4096,53,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/149/149115.ppt",132608,4096,33,"application/vnd.ms-powerpoint"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/149/149391.xls",85504,4096,21,"application/vnd.ms-excel"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/975/975259.pdf",21606,4096,6,"application/pdf"
